1 41.1 41.1 40.7 37.6 29.6 33.0
2 39.3 39.7 38.6 39.3 29.6 32.8
3 44.1 42.1 44.0 43.0 29.6 34.4
4 42.3 41.7 40.7 39.0 29.6 31.6
5 41.2 42.7 39.7 40.9 29.6 34.3
