1 38.6 38.9 38.9 36.1 23.9 28.7
2 26.9 37.3 36.5 37.1 23.9 27.3
3 43.8 41.0 43.7 41.8 23.9 28.7
4 40.6 40.2 38.9 36.9 23.9 26.3
5 39.7 41.4 38.3 39.1 23.9 28.8
