1 36.5 38.8 36.9 37.1 37.6 20.0 
2 38.0 40.1 39.8 39.8 37.6 20.0
3 41.2 41.2 40.5 40.7 37.6 20.0
4 39.0 40.9 40.4 40.4 37.6 20.0
5 38.3 41.0 40.8 40.4 37.6 20.0
