1 54.6 54.3 52.1 52.0 54.6 0 
2 60.7 59.2 59.1 59.0 54.6 0
3 61.3 60.2 60.6 60.5 54.6 0
4 60.4 60.3 60.9 60.7 54.6 0
5 59.8 60.9 60.9 61.1 54.6 0
