1 57.0 55.9 56.2 58.4 54.6 0 
2 55.3 55.2 57.1 59.4 54.6 0
3 55.7 55.7 57.7 58.8 54.6 0
4 56.7 56.5 57.1 58.8 54.6 0
5 56.6 57.5 58.3 59.3 54.6 0
