1 44.5 47.9 46.1 46.2 44.5 40
2 45.9 45.8 46.8 48.8 44.5 40
3 46.5 49.7 46.8 48.3 44.5 40
4 46.4 49.2 48.0 50.0 44.5 40
5 46.6 51.0 48.4 50.3 44.5 40
