1 51.1 50.8 51.5 51.6 51.9 0 
2 52.7 51.8 52.5 52.5 51.9 0
3 51.9 53.5 52.6 52.9 51.9 0
4 52.4 52.3 53.0 52.8 51.9 0
5 52.2 52.4 53.2 53.0 51.9 0
