1 42.5 41.0 41.0 41.0 43.4
2 42.9 41.0 41.0 41.0 43.4
3 43.4 41.0 41.0 41.8 43.4
4 42.3 41.0 41.0 41.0 43.4
5 41.0 41.0 41.0 41.0 43.4
