1 57.3 53.6 57.8 61.4 54.4
2 65.5 51.9 54.5 61.3 54.4
3 64.3 52.0 55.9 62.3 54.4
4 58.6 54.5 53.4 59.1 54.4
5 59.9 52.4 52.2 62.5 54.4
