1 27.2 32.6 23.2 25.0 23.9 28.7
2 29.9 34.8 23.2 22.0 23.9 27.3
3 31.6 36.9 23.1 22.9 23.9 28.7
4 32.1 31.6 22.9 21.3 23.9 26.3
5 29.7 35.7 22.8 28.6 23.9 28.8
