1 39.1 38.5 38.9 40.7 37.6 20.0 
2 38.8 38.8 39.6 41.5 37.6 20.0
3 39.1 39.4 39.8 41.3 37.6 20.0
4 39.1 39.1 39.8 41.1 37.6 20.0
5 39.5 40.1 40.1 41.4 37.6 20.0
